000426|Ск+оро Н+айман убед+ился в т+ом чт+о я млекопит+ающее.
000427|М+орж н+а с+уше.
000428|Чересч+ур больш+ая миш+ень.
000429|Стрел+ять в мен+я неинтер+есно.
000430|М+ы к+ажется знак+омы.
000431|Демобилизов+ались?
000432|+Очень хорош+о.
000433|Чт+о-то п+ишете?
000434|Прочит+айте стр+очки тр+и.
000435|+Ах расск+азы?
000436|Тогд+а занес+ите.
000437|Я жив+у бл+изко.
000438|Н+айман чит+ает мо+и расск+азы...
000439|М+ы гул+яем в+озле П+ушкинского те+атра.
000440|Ч+ерез г+од, в+ы ст+анете прогресс+ивным молод+ым +автором.
000441|+Если в+ас +это кон+ечно устр+аивает.
000443|Т+оля — зов+у я Н+аймана.
000444|Пойд+емте в г+ости к Л+еве Р+ыскину.
000445|Как+ой-т+о +он сов+етский!
000446|Т+о +есть к+ак +это сов+етский?
000447|В+ы ошиб+аетесь!
000448|Н+у, +антисоетский.
000449|Как+ая р+азница?
000450|Н+айман спеш+ит.
000451|Я провож+аю ег+о.
000452|Мн+е х+очется б+ез конц+а говор+ить о расск+азах.
000453|Печ+ататься н+е обяз+ательно.
000455|Когд+а-ниб+удь пот+ом.
000456|Л+ишь б+ы напис+ать чт+о-т+о ст+оящее.
000457|Н+айман расс+еянно кив+ает.
000458|+Он равнод+ушен д+аже к созв+ездию л+евых москвич+ей.
000459|Ем+у изв+естны литерат+урные т+айны пр+ошлого и б+удущего.
000460|Соврем+енная литерат+ура — вс+я невзр+ачный захламл+ённый тонн+ель, м+ежду пр+ошлым и б+удущим.
000461|М+ы ок+азываемся в рай+оне новостр+оек.
000462|Я пыт+аюсь ем+у угод+ить.
000463|Д+умаю Толст+ой н+е соглас+ится ж+ить в так+ом ун+ылом рай+оне.
000464|Толст+ой н+е соглас+ился б+ы ж+ить в +этом.
000465|М+ы в+идимся дов+ольно ч+асто.
000466|Я принош+у н+овые расск+азы.
000467|Т+оля +их снисход+ительно похв+аливает.
000468|Ег+о жен+а — Л+ара тверд+ит.
000469|Серг+ей, у в+ас н+ет Б+ога!
000470|Я н+е зн+аю кт+о я так+ой.
000471|Пиш+у расск+азы.
000472|Сов+есть +есть +это т+очно.
000473|Я ощущ+аю е+ё бол+езненное нал+ичие.
000474|Мн+е гр+устно чт+о н+аша план+ета в дальн+ейшем ост+ынет.
000475|Я зав+идую Н+айману.
000476|Ег+о остро+умию, ув+еренности, зл+ости.
000478|Н+айману звон+ит при+ятельница.
000479|Приход+и к н+ам об+едать.
000480|Зн+аешь, возьм+и п+о дор+оге сард+ин — так+их +импортных, марокк+анских.
000481|И вар+енья как+ого-ниб+удь.
000482|+Если теб+я н+е обеспок+оят +эти расх+оды.
000483|+Эти расх+оды мен+я соверш+енно н+е обеспок+оят.
000484|Потом+у чт+о я н+е купл+ю н+и тог+о н+и друг+ого.
000485|Я т+ак хоч+у понр+авиться Н+айману.
000486|Я почт+и за+искиваю.
000488|Я спр+ашиваю Н+аймана.
000489|В+ы зн+аете Абр+ама Каценеленб+огена?
000490|Абр+ам Каценеленб+оген — тал+антливый лингв+ист.
000491|Попул+ярный +яркий челов+ек.
000492|Т+оля д+олжен зн+ать ег+о.
000493|Я т+оже зн+аю Абр+ама Каценеленб+огена.
000494|Т+о +есть, у н+ас +есть +общие знак+омые.
000495|Зн+ачит м+ы равн+ы.
000496|Н+айман отвеч+ает.
000497|Абр+ам Каценеленб+оген?
000498|Чт+о-т+о знак+омое.
000499|+Имя Абр+ам — мн+е гд+е-т+о встреч+алось.
000500|Определ+ённо встреч+алось, фам+илию Каценеленб+оген сл+ышу вперв+ые.
000501|Принош+у ем+у тр+и расск+аза в нед+елю.
000502|Проч+ёл с удов+ольствием!
000503|Расск+азы замеч+ательные.
000504|Плох+ие, н+о замеч+ательные.
000505|В+ы стан+овитесь прогресс+ивным молод+ым +автором.
000506|Н+а улиц+е Воин+ова +есть литерат+урное объедин+ение.
000507|Т+ам собир+аются прогресс+ивные молод+ые +авторы.
000508|Хот+ите я покаж+у расск+азы — +Игорю Еф+имову?
000509|Кт+о так+ой +Игорь Еф+имов?
000510|Прогресс+ивный молод+ой +автор.
000511|Т+ак мо+и расск+азы — поп+али к +Игорю Еф+имову.
000512|Еф+имов +их проч+ёл, к+ое-чт+о од+обрил.
000513|Ч+ерез нег+о я познак+омился с Бор+исом Бахтин+ым, Мар+амзиным, и Губ+яновым.
000514|Ч+етверо тал+антливых +авторов — представл+яли литерат+урное содр+ужество Горож+ане.
000515|Сам+о назв+ание противопоставл+яло +их кр+епнущей дерев+енской литерат+уре.
000516|Негл+асным команд+иром содр+ужества р+авных — б+ыл Вахт+ин.
000517|М+ужественный энерг+ичный Бор+ис, чрезвыч+айно к себ+е располаг+ал.
000518|Изл+ишняя театр+альность ег+о ман+ер — пор+ою вызыв+ала насм+ешки.
000519|Одн+ако ж+е насм+ешки т+айные.
000520|Сме+яться откр+ыто н+е реш+ались.
000521|Д+аже ядов+итый Н+айман — возраж+ал Бор+ису остор+ожно.
000522|Пот+ом я узн+ал чт+о Бахтин+у, хорош+о зам+етны ег+о сл+абости.
000523|Чт+о +он нер+едко ирониз+ирует в с+обственный +адрес.
000524|А +это неопроверж+имый пр+изнак ум+а.
000525|К+ак у большинств+а агресс+ивных люд+ей, ег+о волев+ое давл+ение — обр+ушивалось н+а люд+ей ст+оль ж+е агресс+ивных.
000526|В отнош+ении люд+ей непритяз+ательных — +он б+ыл чрезвыч+айно сд+ержан.
000527|Я в т+у п+ору б+ыл непритяз+ательным челов+еком.
000528|Мн+е изв+естно чт+о Вахт+ин — соверш+ил нем+ало д+обрых пост+упков элемент+арного жит+ейского т+олка.
000529|Ем+у посто+янно досажд+али чь+и-т+о ж+ены, кот+орым +он — выхлоп+атывал алим+енты.
